Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Insurgent Teen,2/26/2023 0:54,0:00:10,Autoplayed: user action: None; ,Season 1 Relatable Clip: Murdaugh Murders: A Southern Scandal,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:10,Not latest view,KE (Kenya)
Insurgent Teen,2/25/2023 23:35,1:16:13,,Outer Banks: Season 3: Secret of the Gnomon (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,1:16:13,1:16:13,KE (Kenya)
Insurgent Teen,2/25/2023 22:44,0:50:15,,Outer Banks: Season 3: Welcome to Kitty Hawk (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:50:15,0:50:15,KE (Kenya)
Insurgent Teen,2/25/2023 21:18,0:45:54,,Outer Banks: Season 3: Tapping the Rudder (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:44:50,0:44:50,KE (Kenya)
Insurgent Teen,2/25/2023 20:46,0:17:31,,Outer Banks: Season 3: Happy Anniversary (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:51:17,0:51:17,KE (Kenya)
Insurgent Teen,2/25/2023 18:10,0:00:04,,Outer Banks: Season 3: Happy Anniversary (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:33:50,Not latest view,KE (Kenya)
Insurgent Teen,2/25/2023 15:26,0:33:47,,Outer Banks: Season 3: Happy Anniversary (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:33:47,Not latest view,KE (Kenya)
Insurgent Teen,2/25/2023 14:47,0:21:37,,Outer Banks: Season 3: The Dark Forest (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:46:19,0:46:19,KE (Kenya)
Insurgent Teen,2/25/2023 13:27,0:24:33,,Outer Banks: Season 3: The Dark Forest (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:24:42,Not latest view,KE (Kenya)
Insurgent Teen,2/25/2023 11:37,0:49:54,,Outer Banks: Season 3: Heists (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:49:40,0:49:40,KE (Kenya)
Insurgent Teen,2/25/2023 11:03,0:33:32,,Outer Banks: Season 3: The Diary (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:41:05,0:41:05,KE (Kenya)
Insurgent Teen,2/25/2023 9:15,0:08:12,,Outer Banks: Season 3: The Diary (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:08:12,Not latest view,KE (Kenya)
Insurgent Teen,2/25/2023 8:12,0:43:13,,Outer Banks: Season 3: Fathers and Sons (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:43:56,0:43:56,KE (Kenya)
Insurgent Teen,2/24/2023 22:20,0:02:16,,Outer Banks: Season 3: Fathers and Sons (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:02:16,Not latest view,KE (Kenya)
Insurgent Teen,2/24/2023 21:18,0:40:41,,Outer Banks: Season 3: The Bells (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:42:05,0:42:05,KE (Kenya)
Insurgent Teen,2/24/2023 21:17,0:00:21,Autoplayed: user action: None; ,Season 5 Relatable Clip: Formula 1: Drive to Survive,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:21,0:00:21,KE (Kenya)
Insurgent Teen,2/24/2023 20:47,0:00:10,,Outer Banks: Season 3: The Bells (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:00:10,Not latest view,KE (Kenya)
Insurgent Teen,2/24/2023 20:46,0:00:12,,Outer Banks: Season 1: Pilot (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:00:12,0:00:12,KE (Kenya)
Insurgent Teen,2/23/2023 19:02,0:00:12,Autoplayed: user action: None; ,Season 3 Moment of High Emotion: Outer Banks,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:12,0:00:12,KE (Kenya)
Insurgent Teen,2/23/2023 18:38,0:00:06,Autoplayed: user action: None; ,Season 3 Moment of High Emotion: Outer Banks,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:06,Not latest view,KE (Kenya)
Insurgent Teen,2/23/2023 7:47,0:56:29,,The Recruit: Season 1: W.T.F.I.O.H. (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:55:40,0:55:40,KE (Kenya)
Insurgent Teen,2/23/2023 6:52,0:54:23,,The Recruit: Season 1: I.M.F.T.B.S. (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:55:14,0:55:14,KE (Kenya)
Insurgent Teen,2/23/2023 6:51,0:00:01,,The Recruit: Season 1: I.M.F.T.B.S. (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:00:00,Not latest view,KE (Kenya)
Insurgent Teen,2/23/2023 6:07,0:43:28,,The Recruit: Season 1: I.C.I.N.C. (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:51:25,0:51:25,KE (Kenya)
Insurgent Teen,2/22/2023 20:52,0:11:06,,The Recruit: Season 1: I.C.I.N.C. (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:11:06,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 20:38,0:13:59,,The Recruit: Season 1: T.S.L.A.Y.P. (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:23:27,0:23:27,KE (Kenya)
Insurgent Teen,2/22/2023 20:08,0:00:01,,The Recruit: Season 1: T.S.L.A.Y.P. (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:09:29,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 19:42,0:00:17,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Tríada,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:17,0:00:17,KE (Kenya)
Insurgent Teen,2/22/2023 18:08,0:43:13,,Perfect Match: Season 1: Love Is the End Game (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:43:21,0:43:21,KE (Kenya)
Insurgent Teen,2/22/2023 18:07,0:00:01,,The Recruit: Season 1: T.S.L.A.Y.P. (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:09:29,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 18:07,0:00:09,,The Recruit: Season 1: I.C.I.N.C. (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:00:09,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 18:06,0:00:01,,The Recruit: Season 1: T.S.L.A.Y.P. (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:09:29,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 17:57,0:08:42,,The Recruit: Season 1: T.S.L.A.Y.P. (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:09:29,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 17:44,0:12:04,,The Recruit: Season 1: I.Y.D.I.A.A.C. (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:54:40,0:54:40,KE (Kenya)
Insurgent Teen,2/22/2023 15:18,0:43:00,,The Recruit: Season 1: I.Y.D.I.A.A.C. (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:42:38,Not latest view,KE (Kenya)
Insurgent Teen,2/22/2023 14:22,0:51:58,,The Recruit: Season 1: Y.D.E.K.W.Y.D. (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:52:20,0:52:20,KE (Kenya)
Insurgent Teen,2/22/2023 13:12,0:55:47,,The Recruit: Season 1: N.L.T.S.Y.P. (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:56:34,0:56:34,KE (Kenya)
Insurgent Teen,2/22/2023 12:20,0:51:49,,The Recruit: Season 1: I.N.A.S.I.A.L. (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:51:37,0:51:37,KE (Kenya)
Insurgent Teen,2/22/2023 9:18,0:00:20,,The Recruit: Season 1: I.N.A.S.I.A.L. (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:00:20,Not latest view,KE (Kenya)
Insurgent Teen,2/21/2023 18:51,0:33:33,,Your Place or Mine,,Netflix Windows App - Cadmium Windows Mobile,1:50:04,Not latest view,KE (Kenya)
Insurgent Teen,2/21/2023 15:07,1:23:58,,Your Place or Mine,,Netflix Windows App - Cadmium Windows Mobile,1:21:42,Not latest view,KE (Kenya)
Insurgent Teen,2/19/2023 14:51,0:00:17,Autoplayed: user action: None; ,Season 2 Inciting Incident Clip: Braqueurs : La série,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:17,0:00:17,KE (Kenya)
Insurgent Teen,2/19/2023 10:50,0:20:35,,You: Season 4: Hampsie (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:20:35,0:20:35,KE (Kenya)
Insurgent Teen,2/19/2023 10:30,0:18:51,,You: Season 4: Eat the Rich (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:41:21,0:41:21,KE (Kenya)
Insurgent Teen,2/19/2023 10:30,0:00:21,Autoplayed: user action: None; ,Season 2 Inciting Incident Clip: Braqueurs : La série,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:21,Not latest view,KE (Kenya)
Insurgent Teen,2/19/2023 8:13,0:00:12,Autoplayed: user action: None; ,Season 3 Batch 2 High Context Clip: Love Is Blind,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:12,0:00:12,KE (Kenya)
Insurgent Teen,2/18/2023 17:19,0:00:18,Autoplayed: user action: None; ,Trailer: Your Place or Mine,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:18,0:00:18,KE (Kenya)
Insurgent Teen,2/18/2023 17:09,0:00:03,,Your Place or Mine,,Netflix Windows App - Cadmium Windows Mobile,0:00:03,Not latest view,KE (Kenya)
Insurgent Teen,2/18/2023 17:09,0:00:20,Autoplayed: user action: None; ,Trailer: Your Place or Mine,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:20,Not latest view,KE (Kenya)
Insurgent Teen,2/18/2023 8:30,0:00:37,Autoplayed: user action: None; ,Part 3 Relatable Clip 2: The Upshaws,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,2/15/2023 8:59,0:07:20,,You: Season 4: Eat the Rich (Episode 3),,Android DefaultWidevineL3Phone Android Phone,0:22:32,Not latest view,KE (Kenya)
Insurgent Teen,2/13/2023 17:47,0:14:37,,You: Season 4: Eat the Rich (Episode 3),,Android DefaultWidevineL3Phone Android Phone,0:15:14,Not latest view,KE (Kenya)
Insurgent Teen,2/13/2023 17:44,0:02:49,,You: Season 4: Portrait of the Artist (Episode 2),,Android DefaultWidevineL3Phone Android Phone,0:44:18,Not latest view,KE (Kenya)
Insurgent Teen,2/10/2023 14:55,0:40:38,,You: Season 4: Portrait of the Artist (Episode 2),,Android DefaultWidevineL3Phone Android Phone,0:41:31,Not latest view,KE (Kenya)
Insurgent Teen,2/10/2023 8:34,0:41:39,,You: Season 4: Joe Takes a Holiday (Episode 1),,Android DefaultWidevineL3Phone Android Phone,0:41:38,0:41:38,KE (Kenya)
Insurgent Teen,2/10/2023 3:21,0:00:01,,You: Season 4: Portrait of the Artist (Episode 2),,Android DefaultWidevineL3Phone Android Phone,0:00:01,Not latest view,KE (Kenya)
Insurgent Teen,2/9/2023 7:56,0:00:10,,Season 1 Trailer: In Love All Over Again,TRAILER,Android DefaultWidevineL3Phone Android Phone,0:00:10,0:00:10,KE (Kenya)
Insurgent Teen,2/9/2023 7:56,0:00:04,,Trailer: A Sunday Affair,TRAILER,Android DefaultWidevineL3Phone Android Phone,0:00:04,0:00:04,KE (Kenya)
Insurgent Teen,2/9/2023 7:56,0:00:11,,Season 4 Part 1 Trailer: You,TRAILER,Android DefaultWidevineL3Phone Android Phone,0:00:10,0:00:10,KE (Kenya)
Insurgent Teen,2/4/2023 20:36,0:00:19,,Kaleidoscope: Limited Series: Orange (3 Weeks Before the Heist) (Episode 5),,Android DefaultWidevineL3Phone Android Phone,0:15:11,0:15:11,KE (Kenya)
Insurgent Teen,2/4/2023 20:27,0:07:14,,Kaleidoscope: Limited Series: Orange (3 Weeks Before the Heist) (Episode 5),,Android DefaultWidevineL3Phone Android Phone,0:14:59,Not latest view,KE (Kenya)
Insurgent Teen,2/3/2023 23:56,0:07:42,,Kaleidoscope: Limited Series: Orange (3 Weeks Before the Heist) (Episode 5),,Android DefaultWidevineL3Phone Android Phone,0:07:47,Not latest view,KE (Kenya)
Insurgent Teen,2/3/2023 23:54,0:01:38,,Kaleidoscope: Limited Series: Blue (5 Days Before the Heist) (Episode 4),,Android DefaultWidevineL3Phone Android Phone,0:44:40,0:44:40,KE (Kenya)
Insurgent Teen,2/3/2023 23:54,0:00:02,,Kaleidoscope: Limited Series: Orange (3 Weeks Before the Heist) (Episode 5),,Android DefaultWidevineL3Phone Android Phone,0:00:02,Not latest view,KE (Kenya)
Insurgent Teen,2/3/2023 23:35,0:18:22,,Kaleidoscope: Limited Series: Blue (5 Days Before the Heist) (Episode 4),,Android DefaultWidevineL3Phone Android Phone,0:43:06,Not latest view,KE (Kenya)
Insurgent Teen,2/3/2023 23:32,0:00:12,,Inciting Incident Clip: A Sunday Affair,HOOK,Android DefaultWidevineL3Phone Android Phone,0:00:12,0:00:12,KE (Kenya)
Insurgent Teen,2/3/2023 23:31,0:01:07,,Season 2 Teaser: Sex/Life,TEASER_TRAILER,Android DefaultWidevineL3Phone Android Phone,0:00:58,Not latest view,KE (Kenya)
Insurgent Teen,2/3/2023 23:31,0:00:06,,Season 4 Part 1 Trailer: You,TRAILER,Android DefaultWidevineL3Phone Android Phone,0:00:06,Not latest view,KE (Kenya)
Insurgent Teen,1/31/2023 20:33,0:02:00,Autoplayed: user action: None; ,Kim's Convenience: Season 2: Silent Auction (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:02:00,0:02:00,KE (Kenya)
Insurgent Teen,1/31/2023 20:11,0:21:33,,Kim's Convenience: Season 2: Sneak Attack (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/31/2023 19:47,0:19:47,,Kim's Convenience: Season 2: Resting Place (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,KE (Kenya)
Insurgent Teen,1/31/2023 19:33,0:00:09,Autoplayed: user action: None; ,Season 1 Relatable Clip: Cunk On Earth,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:09,0:00:09,KE (Kenya)
Insurgent Teen,1/30/2023 14:08,0:01:42,Autoplayed: user action: None; ,Kim's Convenience: Season 2: Resting Place (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:01:42,Not latest view,KE (Kenya)
Insurgent Teen,1/30/2023 13:42,0:21:38,,Kim's Convenience: Season 2: Date Night (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/30/2023 13:20,0:21:38,,Kim's Convenience: Season 2: Cardboard Jung (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/30/2023 13:13,0:06:50,,Kim's Convenience: Season 2: House Guest (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,KE (Kenya)
Insurgent Teen,1/30/2023 10:47,0:02:28,Autoplayed: user action: None; ,Season 1 Trailer: Outer Banks,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/30/2023 9:51,0:14:38,,Kim's Convenience: Season 2: House Guest (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:14:38,Not latest view,KE (Kenya)
Insurgent Teen,1/30/2023 9:29,0:21:39,,Kim's Convenience: Season 2: Business Award (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:21:39,0:21:39,KE (Kenya)
Insurgent Teen,1/30/2023 9:07,0:21:29,,Kim's Convenience: Season 2: Janet’s Roommate (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:21:29,0:21:29,KE (Kenya)
Insurgent Teen,1/30/2023 8:46,0:21:23,,Kim's Convenience: Season 1: Family Singing Contest (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/30/2023 8:24,0:21:39,,Kim's Convenience: Season 1: Appa's Lump (Episode 12),,Netflix Windows App - Cadmium Windows Mobile,0:21:39,0:21:39,KE (Kenya)
Insurgent Teen,1/30/2023 8:18,0:05:32,,Kim's Convenience: Season 1: Handyman (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/29/2023 22:45,0:01:27,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: La chica de nieve,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/29/2023 21:58,0:16:41,,Kim's Convenience: Season 1: Handyman (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:16:41,Not latest view,KE (Kenya)
Insurgent Teen,1/29/2023 21:36,0:21:38,,Kim's Convenience: Season 1: Janet's New Job (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/29/2023 21:14,0:21:37,,Kim's Convenience: Season 1: Best Before (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:21:37,0:21:37,KE (Kenya)
Insurgent Teen,1/29/2023 21:02,0:11:57,,Kim's Convenience: Season 1: Service (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/29/2023 20:42,0:18:04,,Kings of Jo'Burg: Season 2: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:18:04,0:18:04,KE (Kenya)
Insurgent Teen,1/29/2023 20:01,0:40:22,,Kings of Jo'Burg: Season 2: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:40:39,0:40:39,KE (Kenya)
Insurgent Teen,1/29/2023 10:14,0:01:20,Autoplayed: user action: None; ,Spider-Man: No Way Home (Extended Version)_hook_03_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/29/2023 9:42,0:02:02,,Kings of Jo'Burg: Season 2: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:02:02,Not latest view,KE (Kenya)
Insurgent Teen,1/29/2023 9:13,0:23:05,,Kings of Jo'Burg: Season 1: The Sacrifice (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,1:04:37,1:04:37,KE (Kenya)
Insurgent Teen,1/29/2023 9:11,0:00:40,Autoplayed: user action: None; ,Spider-Man: No Way Home (Extended Version)_hook_03_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:40,Not latest view,KE (Kenya)
Insurgent Teen,1/29/2023 7:08,0:42:09,,Kings of Jo'Burg: Season 1: The Sacrifice (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:41:34,Not latest view,KE (Kenya)
Insurgent Teen,1/29/2023 7:05,0:01:57,,Kings of Jo'Burg: Season 1: Vader (Father) (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:01:57,0:01:57,KE (Kenya)
Insurgent Teen,1/28/2023 18:54,0:01:36,Autoplayed: user action: None; ,Season 1 Trailer: Shanty Town,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/28/2023 17:53,0:12:58,,Kim's Convenience: Season 1: Service (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:13:04,Not latest view,KE (Kenya)
Insurgent Teen,1/28/2023 17:11,0:21:30,,Kim's Convenience: Season 1: Hapkido (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:21:30,0:21:30,KE (Kenya)
Insurgent Teen,1/28/2023 16:50,0:21:28,,Kim's Convenience: Season 1: Rude Kid (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:21:28,0:21:28,KE (Kenya)
Insurgent Teen,1/28/2023 16:28,0:21:29,,Kim's Convenience: Season 1: Wingman (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/28/2023 16:07,0:21:31,,Kim's Convenience: Season 1: Frank & Nayoung (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:21:39,0:21:39,KE (Kenya)
Insurgent Teen,1/27/2023 21:01,0:01:05,Autoplayed: user action: None; ,Main Character Clip 1: You People,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/24/2023 18:48,0:00:47,Autoplayed: user action: None; ,Kim's Convenience: Season 1: Frank & Nayoung (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:00:47,Not latest view,KE (Kenya)
Insurgent Teen,1/24/2023 18:28,0:16:28,,Kim's Convenience: Season 1: Ddong Chim (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:21:48,0:21:48,KE (Kenya)
Insurgent Teen,1/24/2023 18:07,0:08:43,,Ginny & Georgia: Season 2: Latkes Are Lit (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:55:23,0:55:23,KE (Kenya)
Insurgent Teen,1/24/2023 17:55,0:01:08,Autoplayed: user action: None; ,Season 4 Inciting Incident Clip: Fauda,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/19/2023 20:58,0:43:10,,Ginny & Georgia: Season 2: Latkes Are Lit (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:47:32,Not latest view,KE (Kenya)
Insurgent Teen,1/19/2023 20:54,0:00:52,Autoplayed: user action: None; ,Season 2 Genre Specific Moment Clip: Sexify,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/19/2023 19:45,0:01:06,,Disconnect: The Wedding Planner,,Netflix Windows App - Cadmium Windows Mobile,0:03:19,0:03:19,KE (Kenya)
Insurgent Teen,1/19/2023 14:39,1:44:32,,Disconnect: The Wedding Planner,,Netflix Windows App - Cadmium Windows Mobile,1:44:20,Not latest view,NL (Netherlands)
Insurgent Teen,1/18/2023 14:18,0:05:23,,Kim's Convenience: Season 1: Ddong Chim (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:05:23,Not latest view,KE (Kenya)
Insurgent Teen,1/18/2023 14:15,0:02:40,,Kim's Convenience: Season 1: Janet's Photos (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/18/2023 14:09,0:00:38,Autoplayed: user action: None; ,Season 3 Main Character Intro Clip: Sky Rojo,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:38,0:00:38,KE (Kenya)
Insurgent Teen,1/7/2023 21:37,0:01:29,Autoplayed: user action: None; ,Part 1 Teaser 2: The Glory,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,1/7/2023 20:41,0:24:44,,Kaleidoscope: Limited Series: Blue (5 Days Before the Heist) (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:24:44,Not latest view,KE (Kenya)
Insurgent Teen,1/7/2023 19:58,0:42:56,,Kaleidoscope: Limited Series: Green (7 Years Before the Heist) (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:42:56,0:42:56,KE (Kenya)
Insurgent Teen,1/7/2023 19:37,0:20:48,,Kaleidoscope: Limited Series: Yellow (6 Weeks Before the Heist) (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:45:41,0:45:41,KE (Kenya)
Insurgent Teen,1/6/2023 21:07,0:19:08,,Kim's Convenience: Season 1: Janet's Photos (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:19:08,Not latest view,KE (Kenya)
Insurgent Teen,1/6/2023 20:46,0:21:30,,Kim's Convenience: Season 1: Gay Discount (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:21:38,0:21:38,KE (Kenya)
Insurgent Teen,1/6/2023 19:54,0:04:10,,Ginny & Georgia: Season 2: Latkes Are Lit (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:04:10,Not latest view,KE (Kenya)
Insurgent Teen,1/6/2023 19:44,0:09:12,,Ginny & Georgia: Season 2: Happy My Birthday to You (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:55:59,0:55:59,KE (Kenya)
